,title,image_link,winery,country,province,grape_type,wine_type,alcohol,sweetness,acidity,body_rate,tannin_rate,food_pairing,price,vintage,size,link,aroma,meat,cheese,seafood,vegetables,dessert,floral,fruit,citrus,oriental_spice,oriental_leather,earth,dark_aroma,fruity_aroma,europe_a,europe_b,north_america,south_america,new_world,korea,red,white,wine_id
2932,파눌 멜롯 리저브,http://img.wine21.com/WINE_MST/TITLE/0141000/W0141769.jpg?406723,비네도스 에라주리즈 오발,칠레,라펠,메를로,red,9.0,1.0,3.0,3.0,3.0,"각종 육류 구이 요리, 강한 맛과 향의 치즈류 등과 잘 어울린다.",33000.0,2014,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=141769,"짙은 루비색을 띠고 체리, 서양자두, 건포도의 상큼한 과일향과 살짝 구운 아몬드 향, 바닐라향이 느껴지며 유연함과 섬세함이 돋보이는 부드러운 탄닌을 가진 와인이다.
33,000원 (750㎖)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2932
2933,파눌 까르미네르 리저브,http://img.wine21.com/WINE_MST/TITLE/0141000/W0141767.jpg?331528,비네도스 에라주리즈 오발,칠레,라펠,카르메네르,red,9.0,2.0,3.0,3.0,3.0,"말린계절과일, 베이컨, 한국적인 음식, 피자, 치즈 부드럽고 담백한 음식들과 잘 어울린다.",33000.0,2014,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=141767,"밝은 적색, 산딸기향 및 후츠향이 감돌고, 약간의 가미된 바닐라향도 느낄 수 있다. 부드럽게 다가오는 첫 느낌에서 뒷여운까지 튀지 않는 발란스를 보여준다.
33,000원 (750㎖)",0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2933
2934,파눌 까베르네 쇼비뇽 리저브,http://img.wine21.com/WINE_MST/TITLE/0141000/W0141763.jpg?193926,비네도스 에라주리즈 오발,칠레,라펠,카베르네 소비뇽,red,13.0,1.0,4.0,3.0,3.0,"치즈, 훈제연어, 베이컨, 계절과일 등과 잘 어룰린다.",33000.0,2015,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=141763,"100% 까베르네 쇼비뇽으로 생산한 와인으로 진한 루비빛을 띠고, 체리, 건포도 그리고 민트향을 가지고 있으며, 스파이스한 맛과 블랙베리의 부드러움이 함유되어 있는 와인이다.
33,000원 (750㎖)",0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2934
2935,마르치구 엠 시라 프라이벳 콜렉션,http://img.wine21.com/WINE_MST/TITLE/0141000/W0141758.jpg?845881,비네도스 에라주리즈 오발,칠레,라펠,시라/쉬라즈,red,14.0,1.0,4.0,4.0,4.0,"치즈, 흰살 및 붉은살 육류요리, 육즙이 풍부한 쇠고기요리등과 함께 하면 좋다.",150000.0,2012,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=141758,"깊고 농축된 적색을 띠며 매력적이고 농축된향, 라즈베리의 풍부한 향, 까시스 향, 커피 노트, 까르메네르의 엘레강스한 페퍼 느낌, 마무리로 엘레강스한 바닐라 향이 맴돈다. 숙성된 맛, 농축되고, 부드러운 질감과 긴 여운을 느낄 수 있는 와인이다.
150,000원 (750㎖)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2935
2936,마르치구 엠 까르메네르,http://img.wine21.com/WINE_MST/TITLE/0141000/W0141755.jpg?247608,비네도스 에라주리즈 오발,칠레,라펠,카르메네르,red,13.0,2.0,3.0,5.0,4.0,"까네페 , 블루치즈 , 불고기 , 스테이크와 잘 어울린다.",150000.0,2003,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=141755,"깊고 농축된 적색을 띠며 매력적이고 농축된향, 라즈베리의 풍부한 향, 까시스 향, 커피 노트, 까르메네르의 엘레강스한 페퍼 느낌, 마무리로 엘레강스한 바닐라 향이 맴돈다. 숙성된 맛, 농축되고, 부드러운 질감과 긴 여운을 느낄 수 있는 와인이다.
150,000원 (750㎖)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2936
2937,마르치구 엠 까베르네 프랑,http://img.wine21.com/WINE_MST/TITLE/0141000/W0141749.jpg?763101,비네도스 에라주리즈 오발,칠레,라펠,카베르네 프랑,red,13.0,1.0,3.0,3.0,3.0,"베이컨 , 잘구운스테이크 , 치즈 등과 잘 어울린다.",150000.0,2004,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=141749,"깊고 농축된 적색을 띠고 있으며 매력적이고 농축된향, 라즈베리의 풍부한 향, 까씨스 향, 커피 노트, 쉬라의 바이올렛 빛깔과 숙성된 향, 귀족적인 까베르네 프랑의 고유의 민트향이 가미되어 있으며, 엘레강스한 바닐라 향이 맴돈다. 성숙된 맛, 농축되고, 부드러운 질감과 긴 여운을 느낄 수 있다.
150,000원 (750㎖)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2937
2938,마르치구 엘 까르메네르 리저브,http://img.wine21.com/WINE_MST/TITLE/0141000/W0141748.jpg?191807,비네도스 에라주리즈 오발,칠레,라펠,카르메네르,red,13.0,1.0,3.0,4.0,4.0,"파스타 및 피자, 치즈 등과 잘 어울린다.",100000.0,2004,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=141748,"아름다운 루비 레드빛과 잘 익은 붉은 과일과 약간의 매콤한 향, 허브의 신선한 향 과일향이 풍부하고 균형감이 좋으며 매끄러운 질감을 지닌 와인으로 긴 여운을 남깁니다.적색 과일향과 엘레강스한 스모키 베이컨 향이 입안을 돋구어준다
100,000원 (750㎖)",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2938
2939,마르치구 엘 까베르네 프랑 쁘띠 베르도 리저브,http://img.wine21.com/WINE_MST/TITLE/0141000/W0141746.jpg?979098,비네도스 에라주리즈 오발,칠레,라펠,카베르네 프랑,red,13.0,1.0,3.0,4.0,3.0,"등심 및 안심 스테이크와 같은 고급 육류, 치즈, 양고기 등과 잘 어울린다.",80000.0,2005,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=141746,"바이올렛 여운이 도는 진한 레드 칼라를 띠며 가벼운 후추향, 체리, 나무딸기, 자두, 바닐라, 블랙 초콜렛등이 전체적으로 조화를 이루며 블랙 초콜렛 향이 입안 가득 농축미와 우아함을 느낄 수 있다.
80,000원 (750㎖)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2939
2940,샤또 떼르 데 그량쥬 메독,http://img.wine21.com/WINE_MST/TITLE/0141000/W0141745.jpg?380207,비네론스 우니 메독,프랑스,보르도,메를로,red,8.5,1.0,3.0,3.0,3.0,"육류 구이 요리, 파스타, 치즈류 등과 잘 어울린다.",30000.0,2005,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=141745,"과일 맛과 향이 지배적이며,부드러우며 다양한 탄닌의 조화가 절묘하다. 이 와인은 구운 꿩고기와 잘 어울린다.",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2940
2941,"삐에르 그루버, 본 로마네",http://img.wine21.com/WINE_MST/TITLE/0141000/W0141737.jpg?675406,삐에르 그루버,프랑스,부르고뉴,피노 누아,red,13.0,1.0,4.0,2.0,2.0,"육류, 파스타 등과 잘 어울린다.",160000.0,2006,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=141737,"매우 진한 루비색을 띠고 신선하고 섬세하며, 스파이시향과 작은 과일류의 복합적인 향이 느껴지며 부드럽지만 타닌의 바디가 생동감을 주는 와인이다. 빈티지에 따라 15-20개월 오크통 숙성 (20-40% 새오크 사용) - 05빈티지: 16개월 오크숙성 되었다. 오크는 Troncais, Nevers, Vosges, Burgundy 등 다양한 지역의 오크 사용 되었다. 18세기의 문서에 'Vosne-Romanee(본 로마네)는 평범한 와인을 만들지 않는다'라고 표현했다. 부르고뉴에서 가장 호화로운 고가의 와인이 생산되는 마을인 본 로마네에는 Romanee-Conti(로마네 꽁띠)를 중심으로, La Romnee(라 로마네), La Tache(라 따쉐) 등의 6개의 유명 그랑크뤼 포도밭들이 자리잡고 있다. 18세기 이전부터 최고의 와인을 만들어내는 것으로 인정받아온 본 로마네의 와인은, 아무리 저렴한 본 로마네 와인을 마시더라도 훌륭한 품질을 경험할 수 있는 탁월한 부르고뉴 와인 생산지역이다.
160,000원 (750㎖)",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2941
2942,"삐에르 그루버, 뉘 생 조르쥬",http://img.wine21.com/WINE_MST/TITLE/0141000/W0141736.jpg?553318,삐에르 그루버,프랑스,부르고뉴,피노 누아,red,8.5,1.0,4.0,2.0,2.0,부드러운 치즈와 잘 어울린다.,130000.0,2006,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=141736,"강렬한 보라빛의 루비색깔을 띤다. 적색과일의 풍부한 아로마향(레드-건포도, 신선한 체리 과육) 이 감돌고, 잘 익은 탄닌과 조화되었다.
130,000원 (750㎖)",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2942
2943,"삐에르 그루버, 뫼르소",http://img.wine21.com/WINE_MST/TITLE/0141000/W0141733.jpg?827291,삐에르 그루버,프랑스,부르고뉴,샤르도네,white,13.0,1.0,4.0,4.0,1.0,구운 숭어나 랍스터 스테이크와 잘 어울린다.,160000.0,2006,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=141733,"찬란한 황금색과 약간의 초록빛이 감돈다. 상큼하고 부드럽고 질 좋은 오크향과 감귤 아로마향이 한층 와인의 향을 높인다. 입안의 풍요롭고 가득 찬 느낌과 과육의 맛이 잘 살아난다. 드라이하며, 긴 여운과 마지막에는 약간의 헤이즐럿 향과 신선한 과즙향이 입안을 장식 한다. ?
160,000원 (750㎖)",1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2943
2944,"삐에르 그루버, 본 프리미에 크뤼 벨리쌍",http://img.wine21.com/WINE_MST/TITLE/0141000/W0141732.jpg?287070,삐에르 그루버,프랑스,부르고뉴,피노 누아,red,13.0,1.0,4.0,2.0,2.0,"구운 적색 육류요리나, 까망베르 치즈와 잘 어울린다.",90000.0,2004,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=141732,"BEAUNE PREMIER CRU BELISSAND 는 레드 베리와 블랙 베리의 농축된 아름다운 아로마향이 나는 귀족적인 와인이다. 유연하고 강렬함이 동시에 느껴지고, 강력하고 관대한 맛도 느껴진다. 와인이 숙성 되었을 때, 동물 향으로 전환된다.
90,000원 (750㎖)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2944
2945,피에르 그뤼버 샤블리,http://img.wine21.com/WINE_MST/TITLE/0141000/W0141731.jpg?024254,삐에르 그루버,프랑스,부르고뉴,샤르도네,white,8.5,1.0,5.0,2.0,1.0,"해산물( 게, 랍스타, 굴), 드라이 염소 치즈 등과 잘 어울린다.",60000.0,2006,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=141731,"깨끗하고 신선하며, 가볍고, 과일 향이 좋다.이 와인은 화이트 과일과 꽃의 풍부한 향을 가지고 있다. 시트로넬라의 흔적도 느껴진다.
60,000원 (750㎖)",1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2945
2946,"까사 비띠비니꼴라 띠나찌, 몬테레 발포리첼라 리파소",http://img.wine21.com/WINE_MST/TITLE/0141000/W0141723.jpg?491592,까사 비띠비니꼴라 띠나찌,이탈리아,베네토,코르비나,red,14.0,1.0,3.0,4.0,4.0,"갈비찜, 장어구이, 스테이크, 치즈, 살라미, 파스타와 잘 어울린다.",150000.0,2013,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=141723,"좋은 가죽냄새와 플룬과 상큼한 체리의 향이 느껴지고 야생 과일과 고상한 미네랄의 풍미가 넉넉한 하모니를 이루며 건초 더미의 더운 열기가 피어오르는 듯한 향을 느낄 수 있다.
150,000원 (750㎖)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2946
2947,비나 람빌라,http://img.wine21.com/WINE_MST/TITLE/0141000/W0141722.jpg?641648,까펠 비노스 S.A.,스페인,,모나스트렐,red,12.0,1.0,3.0,4.0,3.0,"치즈. 과일, 훈제연어 등과 잘 어울린다.",15000.0,NV,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=141722,"맑고 투명한 레드.다양한 과일향과 랍스베리향을 느낄수 있다. 적당한 탄닌과 입안에서 오랫동안 여운이 남는 테이블 와인에서 감지하기 어려운 무거움을 가진다.
15,000원 (750㎖)",0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2947
2948,세르비올라 팩 레드,http://img.wine21.com/WINE_MST/TITLE/0141000/W0141720.jpg?853308,까펠 비노스 S.A.,스페인,,모나스트렐,red,12.0,1.0,3.0,3.0,3.0,"치즈. 과일, 훈제연어 등과 잘 어울린다.",15000.0,NV,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=141720,"맑고 투명한 레드.다양한 과일향과 랍스베리향을 느낄수 있다. 적당한 탄닌과 입안에서 오랫동안 여운이 남는 테이블 와인에서 감지하기 어려운 무거움을 가진다.
15,000원 (750㎖)",0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2948
2949,그랑비아 스위트 레드,http://img.wine21.com/WINE_MST/TITLE/0141000/W0141715.jpg?234972,까펠 비노스 S.A.,스페인,,모나스트렐,red,12.0,5.0,1.0,4.0,2.0,"과일과 치즈, 육류와 잘 어울린다.",20000.0,NV,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=141715,"풀바디하며 블랙베리의 달콤함이 입안가득 전해지며, 초코릿의 쓴맛 더불어 적당한 탄닌이 느껴진다.
20,000원 (750㎖)",1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2949
2950,델캄포 레드,http://img.wine21.com/WINE_MST/TITLE/0141000/W0141712.jpg?507251,까펠 비노스 S.A.,스페인,,모나스트렐,red,8.0,1.0,3.0,4.0,3.0,"치즈. 과일, 훈제연어 등과 잘 어울린다.",15000.0,NV,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=141712,"맑고 투명한 레드.다양한 과일향과 랍스베리향을 느낄수 있다. 적당한 탄닌과 입안에서 오랫동안 여운이 남는 테이블 와인에서 감지하기 어려운 무거움을 가진다.
15,000원 (750㎖)",0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2950
2951,아도르 스위트 레드,http://img.wine21.com/WINE_MST/TITLE/0141000/W0141710.jpg?466938,까펠 비노스 S.A.,스페인,,모나스트렐,red,12.0,5.0,1.0,4.0,2.0,달콤한 양념 갈비와도 어울리고 스넥과도 좋다.,18000.0,NV,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=141710,"풀바디하며 블랙베리의 달콤함이 입안가득 전해지며, 초콜릿의 쓴맛 더불어 적당한 탄닌이 느껴진다.
18,000원 (750㎖)",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2951
2952,"도멘 빠벨로, 사비뉘-레 본 '아 그라방' 프리미에 크뤼",http://img.wine21.com/WINE_MST/TITLE/0141000/W0141602.jpg?949976,도멘 빠벨로,프랑스,부르고뉴,피노 누아,red,13.5,1.0,4.0,2.0,2.0,"고급 안심, 등심 스테이크, 와인자체만으로도 훌륭한 풍미와 질감을 가져다 준다. 부드러운 치즈, 고급 스테이크등과 함께하면 좋다.",174000.0,2005,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=141602,"이 와인은 성질상 Guettes와 대략 흡사한 특성을 나타낸다. 하지만, 훨씬 더 접근하기 쉬운 와인이며 보다 높은 산도를 지닌다. 스파이시하면서 청명함을 느끼게 하는데, 베리와 커런트 anise( 아니스 : 지중해 지방산 미나릿과 약용 향료 )의 향취가 느껴지며, 생생한 산도가 신선하게 잘 어우러지면서 과즙이 풍성한 질감을 느끼게 해준다. 휘니시에서 다소 터프한 느낌을 주며, 적당한 여운을 주며 특별히 25% 오크에서 elevage (에르바쥐: 숙성)을 시켰고, 퇴적층과 자갈이 섞인 토양에서 주는 다채로움이 이 와인을 다른 PAVELOT의 와인보다 깊은 향미와 영한 컬러감을 준다. 토양이 주는 건강함과 양질의 과실이 선사하는 순정함과 우아함을 느끼게 해준다.
174,000원 (750㎖)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2952
2953,"도멘 빠벨로, 사비뉘-레 본 루즈",http://img.wine21.com/WINE_MST/TITLE/0141000/W0141600.jpg?301804,도멘 빠벨로,프랑스,부르고뉴,피노 누아,red,13.5,1.0,4.0,2.0,2.0,"가금류요리, 붉은 생선, 프와그라, 부드러운 치즈등과 잘 어울린다.",117000.0,2005,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=141600,"매우 잘 익은 체리의 아로마가 신선하고 향미롭게 퍼진다. 즙이 많은 속이 꽉 찬 과일을 연상케 하고, 타닌이 조심스럽게 올라오며, 산도가 적당하다. 상큼한 향미가 잘 일어 난다. 시간이 지나면서 구조가 잘 갖춰지고 하모니를 이룬 와인일수록 더 부드러워 지기도 한다. 파인애플과 바나나의 이국적인 과일의 향취와 Hawthorn flower ( 호쏜 :서양산사나무꽃 ), 헤이즐넛의 향기가 금빛 물결을 이루며 아름답게 퍼져나온다.
117,000원 (750㎖)",0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2953
2954,"도멘 드 까밀 지로, 제브리 샹베르땡",http://img.wine21.com/WINE_MST/TITLE/0141000/W0141581.jpg?215821,도멘 드 까밀 지로,프랑스,부르고뉴,피노 누아,red,12.5,1.0,4.0,2.0,2.0,"소갈비살, 양갈비요리, 고급 안심, 등심 스테이크, 그릴에 구운 야채, 바비큐요리, 숙성된 치즈등과 잘 어울린다.",189000.0,2005,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=141581,"매우 고혹적인 스타일을 자랑한다. 체리와 스파이시한 향취를 느끼실 수 있으며 균형이 잘 맞고 디켄팅 없이도 바로 드시기에 적당하다. 이 Gevrey-Chambertin은 밝은 칼러감에 블랙커런트와 블랙과 레드과일의 아로마가 풍부하고 사향이나 깃털 ,때때론 올드 와인에서 감초의 향취도 느껴진다. 기분 좋은 산도감이 부드러움과 어울려서 타닌과 조화를 이루어 강하고 힘있는 느낌을 주고 전체적으로는 단단한 와인이라는 인상을 준다.
189,000원 (750㎖)",1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2954
2955,"발롯 밀롯 & 피스, 메르소 레 크리오",http://img.wine21.com/WINE_MST/TITLE/0141000/W0141533.jpg?471257,발롯 밀롯 & 피스,프랑스,부르고뉴,샤르도네,white,9.0,1.0,4.0,3.0,1.0,"흰살생선 요리, 크림소스의 파스타, 굴 등과 잘 어울린다.",154000.0,2005,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=141533,"좋은 Meursault의 와인은 사과와 복숭아, 버터를 넣은 사탕, 브리오시라는 빵 굽는 향내가 어우러져 고품있는 스타일을 만들어 낸다. 감귤과 그린애플의 향미가 오크의 터치감과 잘 익은 풍성함이 버터를 넣은 제품같은 고소함과 부드러움과 어울려 와인을 완성시켜준다.
154,000원 (750㎖)",1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2955
2956,"발롯 밀롯 & 피스, 부르고뉴 알리고떼",http://img.wine21.com/WINE_MST/TITLE/0141000/W0141529.jpg?117012,발롯 밀롯 & 피스,프랑스,부르고뉴,알리고테,white,8.5,1.0,5.0,1.0,1.0,"흰살고기, 크림치즈, 관자요리, 굴(석화), 생선회, 각종야채 등과 잘 어울린다.",55000.0,2005,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=141529,"풍부하며 깊고 무게감이 느껴지면서 후레쉬함과 미네럴이 좋은 구조를 나타내면서 발란스가 잘 맞는다. 깊고 진한 느낌이 입안에 머물면서 과일의 향취와 적당한 산미와 미네럴함이 어우러져 구조감이 좋고, 가볍지 않은 그 자태가 우아한 와인이다
55,000원 (750㎖)",1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2956
2957,"보데가스 루손, 가스띠쇼",http://img.wine21.com/no_image1.jpg?686062,보데가 루손,스페인,후미야,모나스트렐,red,14.5,1.0,3.0,4.0,3.0,"이 와인은 모든 종류의 육류와 잘 어울리며, 반숙성 또는 숙성된 치즈와 잘 어울린다.",39000.0,2003,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=141510,"짙은 붉은색을 띄고, 싱싱한 까치밤나무 과일 향, 감초 향, 그리고 다크 초콜릿 향이 함께 어우러져 미묘한 향을 연출해 낸다. 처음에는 풍부한 블랙베리 향과 건포도 향이 입안을 맴돌다가 점차 풍부한 모카향과 달콤한 인도산 향신료의 맛이 가득 퍼진다. 오크와 타닌의 조화가 부드러운 뒷 맛을 주며, 길고 산뜻한 피니쉬를 만들어 낸다. 첨가된 Petit Verdot가 향기를 더한다.
39,600원 (750㎖)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2957
2958,"보데가스 루손, 알토스",http://img.wine21.com/WINE_MST/TITLE/0141000/W0141509.jpg?832912,보데가 루손,스페인,후미야,모나스트렐,red,9.5,1.0,3.0,4.0,3.0,모든 종류의 육류 와도 잘 어울리며 숙성된 치즈와도 잘 어울린다.,70000.0,2005,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=141509,"짙은 석류색의 보랏빛을 띠고 있으며 잘 익은 검은 과일의 진한 향과 건포도, 바닐라, 토스트 등의 복합적인 향이 후각을 자극한다. 미각을 통해서는 좋은 질감과 꽉 찬 느낌, 풍부하고 깨끗한 맛과 농익은 타닌이 긴 여운으로 느껴지는 와인이다.
70,000원 (750㎖)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2958
2959,그리뇽 리제르바,http://img.wine21.com/no_image1.jpg?742743,아시엔다스 데 에스파냐,스페인,리오하,템프라니요,red,13.5,1.0,3.0,4.0,3.0,"어린 양고기, 송아지 요리, 파스타 등과 잘 어울린다.",58000.0,2001,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=141508,"깊은 루비 빛깔을 띄고, 검은 과일의 풍부한 향기 그리고 조화로운 맛이 일품이며, 피니쉬가 길다.
58,000원 (750㎖)",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2959
2960,그리뇽 크리안자,http://img.wine21.com/no_image1.jpg?550594,아시엔다스 데 에스파냐,스페인,리오하,템프라니요,red,13.5,1.0,3.0,3.0,3.0,"구운 고기류의 요리와 숙성된 치즈, 로스트 치킨, 튀김요리 등과 잘 어울린다.",34000.0,2003,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=141507,"베리 향이 나는 루비 빛의 와인으로, 잘 숙성된 좋은 구조감과 풍부한 과일향, 그리고 적당한 밸런스의 산도와 긴 피니쉬를 지니고 있다.
34,000원 (750㎖)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2960
2961,두리우스 템프라니요,http://img.wine21.com/WINE_MST/TITLE/0141000/W0141506.jpg?993323,아시엔다스 데 에스파냐,스페인,,템프라니요,red,14.0,1.0,3.0,4.0,3.0,"소스를 곁들인 붉은 육류요리, 그릴한 조육류 및 풍부한 향과 맛을 가진 소스로 요리된 생선요리 등과 잘 어울린다.",24000.0,2005,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=141506,"밝은 루비 빛깔의 심홍색으로, 미세한 향신료 느낌과 더불어 진한 과일향이 후각을 자극한다. 적당하게 오크 숙성되어 부드럽게우러난 타닌의 결합이 매우 훌륭하다.
24,000원 (750㎖)",1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2961
2962,샤또 빠따슈도,http://img.wine21.com/WINE_MST/TITLE/0141000/W0141504.jpg?816580,도멘 장 끌로드 라팔뤼,프랑스,보르도,카베르네 소비뇽,red,13.0,1.0,3.0,4.0,4.0,모든 종류의 육류 와도 잘 어울리며 숙성된 치즈와도 잘 어울린다.,64000.0,2004,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=141504,"사랑스러운 건포도와 딸기의 향이 매우 자극적이다.그리고 이 향들은 와인의 미디엄한 바디감에도 영향을 주고, 매우 기분 좋은 타닌과 함께 신선한 피니시를 안겨 준다.
64,000원 (750㎖)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2962
