,title,image_link,winery,country,province,grape_type,wine_type,occasion,alcohol,sweetness,acidity,body_rate,tannin_rate,food_pairing,price,vintage,size,link,aroma_y
1770,"피오 체사레, 랄트로 샤도네이 랑게",,피오 체사레,이탈리아,피에몬테,['샤르도네'],화이트,테이블 와인,12.5,1,3,3,1,"랍스터회, 가리비회, 문어 숙회, 봉골레 파스타 등과 잘 어울린다.
",76000,2017,750,https://www.wine21.com/13_search/wine_view.html?Idx=155624,"볏짚색의 옅은 레몬빛. 레몬, 살구, 미네랄, 은은한 바닐라 향이 느껴진다. 살구, 복숭아, 신선한 미네랄리티와 은은하게 느껴지는 바닐라 뉘앙스를 가진 와인이다.

'피오딜레이'와는 또 다른 매력의 샤도네이로 산뜻함이 돋보이는 화이트 와인이다. 25%만 오크 숙성을 하여 은은한 아몬드 뉘앙스와 과실의 신선함이 한데 어우러져 귀족 가문에서 자라 단정된 몸가짐을 보이지만 아직 어려 얼굴에 장난기가 가득한 말괄량이 소녀를 떠올리게 한다.

76,000원 (750㎖) 씨에스알 와인"
1771,"페우도 아란치오 스템마리, 시라",http://img.wine21.com/no_image1.jpg?618753,페우도 아란치오,이탈리아,시칠리아,['시라/쉬라즈'],레드,테이블 와인,9,1,4,3,3,"리조또, 구운 파스타, 붉은 육류, 새끼양고기 그리고 양념된 치즈와 어울린다.",35000,2013,750,https://www.wine21.com/13_search/wine_view.html?Idx=155621,"네로 다볼라는 시칠리 토착품종으로 처음에는 시라쿠사(Siracusa)에서만 재배되다가 지금은 시칠리 전역에서 재배되고 있다. 깊고 짙은 붉은색을 띠는 와인이다. 부드럽고, 섬세한 구조를 지니고 있다. 프루티하다. 미량의 레드베리류와 크랜베리류의 특성을 지니고 있다.
35,000원 (750㎖)"
1772,"페우도 아란치오 스템마리, 모스카토",http://img.wine21.com/no_image1.jpg?022605,페우도 아란치오,이탈리아,시칠리아,['모스카토'],화이트,테이블 와인,13,4,2,2,1,"해산물, 야채가 들어간 파스타, 흰고기와 구운 생선들과 잘 어울린다. ",39000,2012,750,https://www.wine21.com/13_search/wine_view.html?Idx=155620,"시칠리아의 전통과 땅에 대한 경의를 표하며 100% 싱글 빈야드 와인만을 생산하는 메짜코로나 그룹에 속하는 와이너리이다. Grillo는 시칠리아에서 널리 재배되는 토착품종이다. 잘 익은 배와 고사리류 잎의 아로마가 미디움 바디를 이룬다. 부드럽고 일관된 면모를 보인다. 피니쉬가 산뜻하다. 지금이 시음적기.
39,000원 (750㎖)"
1773,"루이 라뚜르, 아데슈 샤르도네",http://img.wine21.com/WINE_MST/TITLE/0155000/W0155615.jpg?730937,루이 라뚜르,프랑스,부르고뉴,['샤르도네'],화이트,테이블 와인,13,1,5,3,1,"굴, 생선, 닭고기 등 흰 살코기 등과 잘 어울린다.",50000,2013,750,https://www.wine21.com/13_search/wine_view.html?Idx=155615,"The wine has a pretty light golden colour with a slight greenish tint, a deep elegant aroma, a medium-full body with a gentle vanilla creaminess - an enchanting ensemble of fruit and acidity culminating in a strong, complete finish.
50,000원 (750㎖)"
1774,"루이 라뚜르, 그랑 아데슈 샤르도네",http://img.wine21.com/WINE_MST/TITLE/0155000/W0155611.jpg?306226,루이 라뚜르,프랑스,부르고뉴,['샤르도네'],화이트,테이블 와인,13,1,4,3,1,"굴, 생선, 닭고기 등 흰 살코기 등과 잘 어울린다.",60000,2011,750,https://www.wine21.com/13_search/wine_view.html?Idx=155611,"The wine has a pretty light golden colour with a slight greenish tint, a deep elegant aroma, a medium-full body with a gentle vanilla creaminess - an enchanting ensemble of fruit and acidity culminating in a strong, complete finish.
60,000원 (750㎖)"
1775,"콘차이 토로, 디아블로 피노 누아",http://img.wine21.com/WINE_MST/TITLE/0155000/W0155605.jpg?179153,콘차이 토로,칠레,라펠,['피노 누아'],레드,테이블 와인,9,1,3,3,3,"파스타, 햄 리조토, 부드러운 양념을 한 붉은 고기등과 잘 어울린다.",12000,2019,750,https://www.wine21.com/13_search/wine_view.html?Idx=155605,"선명하고 밝은 붉은 색을 띠며, 스트로베리와 라즈베리 구운 프렌치 오크를 사용하며 단단한 구조와 함께 긴여운이 남는 미디엄 바디의 와인이다.

'까시제로 델 디아블로(Casillero del Diablo)'란 '악마의 창고'를 뜻한다. 100여년전, 지하 저장고의 와인이 자꾸 도난되는 것을 방지하기 위해 주인이 악마가 출몰한다는 소문을 퍼트려 와인을 지켰다는 전설이 들어있는 와인이다. 현재도 이 와인 저장고가 그대로 보존되어 있다. 전세계에 가장 널리 알려진 칠레 와인 브랜드이자 100여개국에 수출되는 인기 상품이다.
12,800원 (750㎖)"
1776,"콘차이 토로, 디아블로 말벡",http://img.wine21.com/no_image1.jpg?808615,콘차이 토로,칠레,라펠,['말벡'],레드,테이블 와인,9,1,3,3,3,"파스타, 햄 리조토, 부드러운 양념을 한 붉은 고기등과 잘 어울린다.",14000,2013,750,https://www.wine21.com/13_search/wine_view.html?Idx=155604,"14,900원 (750㎖)"
1777,"콘차이 토로, 디아블로 레전더리 콜렉션",http://img.wine21.com/WINE_MST/TITLE/0155000/W0155603.jpg?254223,콘차이 토로,칠레,라펠,['블랜드'],레드,테이블 와인,9,1,3,4,4,"파스타, 햄 리조토, 부드러운 양념을 한 붉은 고기등과 잘 어울린다.",54000,2012,750,https://www.wine21.com/13_search/wine_view.html?Idx=155603,"54,000원 (750㎖)"
1778,"콘차이 토로, 디아블로 데빌스 콜렉션",http://img.wine21.com/WINE_MST/TITLE/0155000/W0155602.jpg?172283,콘차이 토로,칠레,라펠,['블랜드'],레드,테이블 와인,9,1,3,3,3,"파스타, 햄 리조토, 부드러운 양념을 한 붉은 고기등과 잘 어울린다.",34000,2012,750,https://www.wine21.com/13_search/wine_view.html?Idx=155602,"34,000원 (750㎖)"
1779,"앨리스 화이트, 샤르도네",http://img.wine21.com/no_image1.jpg?183471,앨리스 화이트,호주,사우스,['샤르도네'],화이트,테이블 와인,10,2,3,3,1,"아시아 푸드,과일,쿠키 등과 잘 어울리는 와인이다.",30000,2013,750,https://www.wine21.com/13_search/wine_view.html?Idx=155597,"30,000원 (750㎖)"
1780,보데가 팔라시오 밀플로레스 로제,http://img.wine21.com/WINE_MST/TITLE/0155000/W0155582.jpg?890858,보데가 팔라시오,스페인,리오하,['템프라니요'],로제,테이블 와인,13,1,3,3,1, ,50000,2013,750,https://www.wine21.com/13_search/wine_view.html?Idx=155582,"50,000원 (750㎖)"
1781,보데가 팔라시오 밀플로레스,,보데가 팔라시오,스페인,리오하,['템프라니요'],레드,테이블 와인,13.5,1,3,4,3, ,50000,2013,750,https://www.wine21.com/13_search/wine_view.html?Idx=155581,"50,000원 (750㎖)"
1782,테스코 빈야드 호주 쉬라즈,http://img.wine21.com/WINE_MST/TITLE/0155000/155538.jpg?457115,테스코 파이니스트,호주,,['시라/쉬라즈'],레드,테이블 와인,8.5,2,3,3,2,"불고기, 삼겹살, 양푼 갈비찜과 잘 어울린다.",5000,NV,750,https://www.wine21.com/13_search/wine_view.html?Idx=155538,"잘익은 블랙베리류의 향이 풍부한 와인으로 향신료와 자두의 느낌이 진하게 풍기는 미디엄 바디 와인이다.
5,900원 (750㎖)"
1783,테스코 빈야드 호주 까베네소비뇽,http://img.wine21.com/WINE_MST/TITLE/0155000/155537.jpg?023710,테스코 파이니스트,호주,사우스,['카베르네 소비뇽'],레드,테이블 와인,8.5,1,3,3,3,"삼겹살, 양념갈비, 치킨요리와 잘 어울린다.",5000,NV,750,https://www.wine21.com/13_search/wine_view.html?Idx=155537,"잘익은 블랙베리류와 체리 향을 비롯한 잘익은 과일향이 풍부한 미디엄 바디 와인이다.
5,900원 (750㎖)"
1784,"오토리타스, 소비뇽 블랑",http://img.wine21.com/WINE_MST/TITLE/0155000/W0155532.jpg?941616,오토리타스,칠레,라펠,['소비뇽 블랑'],화이트,테이블 와인,12,1,4,3,1,"식전주로 즐기실 수 있으며 해산물, 샐러드류 와도 잘 어울린다.",20000,2013,750,https://www.wine21.com/13_search/wine_view.html?Idx=155532,"신선한 레몬껍질, 파인애플, 감귤류의 풍미가 상쾌하면서도 쥬이시한 느낌의 산도와 어우지는 와인이다.
20,000원 (750㎖) 나라셀라"
1785,"오토리타스, 샤도네이",http://img.wine21.com/WINE_MST/TITLE/0155000/W0155531.jpg?572472,오토리타스,칠레,센트럴,['샤르도네'],화이트,테이블 와인,8.5,1,3,1,1,"여러 종류의 해산물, 샐러드, 훈제연어, 치즈 등과 잘 어우러지는 와인이다.",20000,2013,750,https://www.wine21.com/13_search/wine_view.html?Idx=155531,"레몬, 파인애플, 달콤하게 느껴지는 꿀 향과 함께 여러 종류의 열대과일의 풍미를 한번에 즐기실 수 있고 이에 어우러지는 적당한 산도와 둥글게 느껴지는 바디감은 입안에 산뜻한 느낌은 주는 와인이다.
20,000원 (750㎖) 나라셀라"
1786,"오토리타스, 카르메네르",http://img.wine21.com/WINE_MST/TITLE/0155000/W0155530.jpg?003766,오토리타스,칠레,라펠,['카르메네르'],레드,테이블 와인,13,1,3,3,3,"파스타, 피자, 중국요리 등과 잘 어울린다.",20000,2013,750,https://www.wine21.com/13_search/wine_view.html?Idx=155530,"카르메네르는 자두, 카시스, 체리류, 블랙페퍼 등의 다양한 아로마가 인상적인 와인이다.
20,000원 (750㎖) 나라셀라"
1787,"오토리타스, 시라",http://img.wine21.com/WINE_MST/TITLE/0155000/W0155529.jpg?291172,오토리타스,칠레,라펠,['시라/쉬라즈'],레드,테이블 와인,13,1,3,3,3,"치킨요리,  진하지 않은 소스로 요리된 붉은 육류 등과 잘 어울린다.",20000,2012,750,https://www.wine21.com/13_search/wine_view.html?Idx=155529,"시라는 진하면서고 영롱한 붉은 빛을 띠며 체리, 스트로베리, 블루베리 등의 향이 무겁지 않은 커피, 넛멕 들의 풍미와 어우러진다.
20,000원 (750㎖) 나라셀라"
1788,"오토리타스, 멀롯",http://img.wine21.com/WINE_MST/TITLE/0155000/W0155528.jpg?786302,오토리타스,칠레,라펠,['메를로'],레드,테이블 와인,13,1,3,3,3,"피스타류, 치킨, 피자 요리와 잘 어울린다.",20000,2013,750,https://www.wine21.com/13_search/wine_view.html?Idx=155528,"진한 붉은 빛을 띠며, 스트로베리, 체리 아로마와 함께 약간의 바닐라 터치도 즐기실 수 있고, 균형이 잘 잡힌 지금부터 마셔도 전혀 부담이 없는 적당한 바디감을 선보이는 와인이다.

20,000원 (750㎖) 나라셀라"
1789,"오토리타스, 카버네 소비뇽",http://img.wine21.com/WINE_MST/TITLE/0155000/W0155527.jpg?856453,오토리타스,칠레,라펠,['카베르네 소비뇽'],레드,테이블 와인,13,1,3,3,3,"붉은 육류, 바비큐 요리등과 잘 어울린다.",20000,2012,750,https://www.wine21.com/13_search/wine_view.html?Idx=155527,"진하고 어두운 붉은 빛을 띠며 체리, 딸기, 카시스 등의 다양한 붉은 베리류의 향이 가벼운 바닐라 느낌과 잘 어우러지는 인상적이며, 신선하고 쥬이시한 탄닌이 무겁지 않게 입에서 느껴지는 와인이다.

20,000원 (750㎖) 나라셀라"
1790,"아랄디카, 모스카토 다스티 돌체",http://img.wine21.com/WINE_MST/TITLE/0155000/W0155521.jpg?806015,아랄디카,이탈리아,피에몬테,['모스카토'],화이트,테이블 와인,5,4,2,2,1,"각종 과일, 케잌, 푸딩류와 잘 어울린다.",32000,2015,750,https://www.wine21.com/13_search/wine_view.html?Idx=155521,"옅은 볏짚 빛깔. 매우 상쾌한 청포도 향, 라임,오렌지, 복숭아 등이 느껴진다. 강하지 않지만 지속성 있는 기포가 유쾌함을주며, 산뜻한 산미와 중간 정도 감미에 라임과 오렌지, 청포도의 상큼한 느낌이 누구나 즐길 수 있는 매력적인 이태리 스위트 와인이다.

32,000원 (750㎖) 나라셀라"
1791,블랙 박스 까베르네 소비뇽,http://img.wine21.com/WINE_MST/TITLE/0155000/W0155516.jpg?000188,컨스텔레이션 브랜드,칠레,센트럴,"['카베르네 소비뇽', '카르메네르', '메를로', '시라/쉬라즈']",레드,테이블 와인,7.5,2,2,3,3,"불고기 등의 육류와버섯이 들어간 라비올리와 잘 어울린다.
",16000,2013,500,https://www.wine21.com/13_search/wine_view.html?Idx=155516,"블랙 커런트, 약간의 바닐라 그리고 토스트된 오크 향이 사랑스럽다. 블랙 베리와 초콜렛의 향이 부드러운 탄닌과 잘 어울리며, 긴 여운을 남기는 와인이다.
특별한 내부 패키지 포장으로, 개봉 후 최대 4주 동안 보관이 가능하다. 병와인 대비 40% 저렴한 퀄리티 와인이다.

16,500원 (500㎖)
78,500원 (3000㎖)"
1792,미니 엠,http://img.wine21.com/WINE_MST/TITLE/0155000/155514.jpg?839458,아이큐포유,독일,,"['사과', '키위']",화이트,테이블 와인,5,4,2,3,1,"과일, 케익, 샐러드 등의 가벼운 음식과 잘 어울립니다. 또는 매콤한 한식을 먹을 때에도 훌륭하게 매치됩니다.
",5000,NV,275,https://www.wine21.com/13_search/wine_view.html?Idx=155514,"별빛과 같이 반짝이는 미디엄 레몬색을 띄고 있으며 살아 움직이는 듯한 매혹적인 버블이 느껴집니다. 파인애플, 자몽, 키위 등 잘 익은 열대 과일류의 달콤하고 신선한 향과 이국적인 시럽향, 시트러스향이 나며, 신선하고 부드러운 맛과 산도감, 깊고 강한 버블감이 있습니다.

달콤한 빌라엠이 상큼한 초록 과일 애플과 키위를 만나다 음료수처럼 그냥 마셔도 Good! 소주와 섞어서 칵테일로 마셔도 Good!

5,500원 (275㎖)"
1793,프레스첼로 엑스트라 드라이 스푸만테,http://img.wine21.com/WINE_MST/TITLE/0155000/W0155480.jpg?485466,치엘로 에 테라,이탈리아,뿔리아,['가르가네가'],스파클링,테이블 와인,7,1,4,2,1,"여러가지 에피타이저나 가벼운 음식들과 잘 어울린다.

",60000,NV,750,https://www.wine21.com/13_search/wine_view.html?Idx=155480,"밝고 투명한 레몬빛을 띠며 섬세하면서 잔잔한 기포가 오랫동안 지속되고 상쾌한 민트향,레몬,다양한 꽃의 아로마가 풍부하다.
이태리 최다 판매 와인 브랜드로 전세계적으로 많은 사랑을 받고 있으며 저렴한 가격 대비 높은 퀄리티를 보이며 다양한 라인업을 가지고 있다.

60,000원 (750㎖)"
1794,데오르 골드 엑스트라 드라이 스푸만테,http://img.wine21.com/WINE_MST/TITLE/0155000/W0155479.jpg?747483,치엘로 에 테라,이탈리아,뿔리아,"['가르가네가', '모스카토']",스파클링,테이블 와인,10,1,4,2,1,여러가지 에피타이저나 가벼운 음식들과 잘 어울린다,100000,NV,750,https://www.wine21.com/13_search/wine_view.html?Idx=155479,"밝고 투명한 황금빛을 띠며 섬세하면서 잔잔한 기포가 오랫동안 지속되고 상큼한 레몬,다양한 열대 과일등의 아로마가 풍부하다.


100,000원 (750㎖)"
1795,"에라주리즈, 돈 막시미아노",,비냐 에라주리즈,칠레,아콩카구아,"['카베르네 소비뇽', '카르메네르', '말벡', '쁘띠 베르도', '카베르네 프랑']",레드,테이블 와인,14,1,3,5,5,"구운 양갈비, 허브 곁들인 감자, 블루치즈소스 소고기등과 함께 하면 좋다.",200000,2015,750,https://www.wine21.com/13_search/wine_view.html?Idx=155474,"2015년 빈티지는 67% Cabernet Sauvignon, 15% Carmenere, 8% Malbec, 7% Petit Verdot, 3% Cabernet Franc 이 블랜딩 되었다. 22개월간 프렌치 오크통(68% 새오크통)에서 숙성되었다.
200,000원 (750㎖)"
1796,"비센테 간디아, 데이빗 보위 쉬라즈",http://img.wine21.com/WINE_MST/TITLE/0155000/155446.jpg?368999,비센테 간디아 ,스페인,발렌시아,['시라/쉬라즈'],레드,테이블 와인,13,2,3,3,3,"소고기, 돼지고기, 닭고기와 잘 어울린다.",30000,750㎖,750,https://www.wine21.com/13_search/wine_view.html?Idx=155446,"붉은 체리색과 가넷(석류석)색을 띠며, 강한 야생 과일향과 살짝 그슬린 제비꽃향을 지니고, 부드러운 탄닌과 스파이시한 마무리. 발사믹과 블루베리맛의 뒷 맛이 느껴지는 와인이다."
1797,"치아치, 파비우스",,치아치 피꼴로미니 다라고나,이탈리아,토스카나,['시라/쉬라즈'],레드,테이블 와인,14,1,3,4,4,"소고기, 양고기, 치즈와 잘 어울린다.",70000,2011,750,https://www.wine21.com/13_search/wine_view.html?Idx=155442,"강렬한 루비 레드빛을 띠며, 블루베리, 자두, 체리향이 있고, 우아한 스파이스톤이 블루베리, 자두, 체리향과 인상적인 조화를 이룬다. 좋은 발란스의 파워풀한 와인이다.
70,000원 (750㎖)"
1798,"치아치, 아테오",,치아치 피꼴로미니 다라고나,이탈리아,토스카나,"['카베르네 소비뇽', '메를로']",레드,테이블 와인,10,1,3,4,4,"소고기, 양고기, 치즈등과 잘 어울린다.",60000,2010,750,https://www.wine21.com/13_search/wine_view.html?Idx=155441,"루비 레드빛을 띠며, 허브 과일향을 지니고, 허브, 스파이시, 과일 집중적인 미감과 좋은 구조감을 지니며, 부드러운 탄닌, 오랜 여운이 조화된 풀바디 와인이다.

60,000원 (750㎖)"
1799,"카스텔로 로미토리오, 로쏘 디 몬탈치노",http://img.wine21.com/WINE_MST/TITLE/0155000/155433.jpg?135776,카스텔로 로미토리오,이탈리아,토스카나,['산지오베제 그로쏘'],레드,테이블 와인,13.5,1,3,3,3,"소고기, 양고기, 치즈와 잘 어울린다.",80000,2015,750,https://www.wine21.com/13_search/wine_view.html?Idx=155433,"루비 레드 컬러로 레드 체리, 제비꽃 등 진한 과실향과 더불어 진한 과실향이 돋보이며 좋은 구조감과 일정한 피니쉬를 보여준다. 영한 산지오베제의 특성을 잘 느낄 수 있다.

까스텔로 로미또리오사의 100% 산지오베제 DOC 와인으로 10개월 동안 슬라보니아 오크통에서 숙성하여 출시한다.
80,000원 (750㎖) 금양인터내셔날"
1800,로미또 델 로미또리오 산탄티모 로쏘,http://img.wine21.com/WINE_MST/TITLE/0155000/155432.jpg?985887,카스텔로 로미토리오,이탈리아,토스카나,"['산지오베제', '카베르네 소비뇽', '카나이올로']",레드,테이블 와인,14.5,1,3,4,4,"소고기, 양고기, 치즈와 잘 어울린다.",100000,2014,750,https://www.wine21.com/13_search/wine_view.html?Idx=155432,"루비 다크 레드 컬러의 와인으로, 말린 장미꽃잎, 붉은 과일, 오크, 스파이스의 복합적이고 우아한 노트를 가지며 초콜릿, 말린 과일, 주니퍼 베리, 잘 익은 붉은 과일의 캐릭터가 돋보이며 꽉 찬 탄닌과 견고한 산도의 발란스가 조화로운 슈퍼 투스칸 스타일의 와인이다.
100,000원 (750㎖) 금양인터내셔날"
1801,"카스텔로 로미토리오, 브루넬로 디 몬탈치노",http://img.wine21.com/WINE_MST/TITLE/0155000/W0155431.jpg?528717,카스텔로 로미토리오,이탈리아,토스카나,['산지오베제 그로쏘'],레드,테이블 와인,14.5,1,4,4,4,"소고기, 양고기, 치즈와 잘 어울린다.",180000,2012,750,https://www.wine21.com/13_search/wine_view.html?Idx=155431,"루비 레드 컬러의 이 와인은 말린 꽃, 잘 익은 레드 베리류의 진하고 풍부한 과실향을 가지며 레드 베리류의 과실과 제비꽃, 타바코의 은은한 미감이 균형잡힌 탄닌과 조화를 이루어 벨벳같이 부드러운 질감을 갖고있는 와인이다.

토스카나 몬탈치노 DOCG와인으로 12개월 동안 프랑스산 오크통에서 숙성 후, 다시 14개월간 슬라보니아 오크통에서 숙성 하여 출시 한다. 남성의 나체를 표현한 약간은 선정적인 라벨 이미지 때문에 이태리 자국 내수용 라벨과는 다른 수출용 라벨을 적용한 제품이다.
180,000원 (750㎖) 금양인터내셔날"
1802,"까넬리, 꽈뜨로 비앙코",http://img.wine21.com/WINE_MST/TITLE/0155000/155429.jpg?086710,발레벨보,이탈리아,피에몬테,['모스카토'],화이트,테이블 와인,4,4,2,2,1,애피타이저나 디저트와 잘 어울린다.,20000,NV,750,https://www.wine21.com/13_search/wine_view.html?Idx=155429,"잘익은 청포도향과 가벼운 꽃향기를 가지며 달콤하고 향기로우면서도 지속적인 스파클링의 느낌을 가진 와인이다.

20,000원 (750㎖) 금양인터내셔날"
1803,"까넬리, 꽈뜨로 로쏘",http://img.wine21.com/WINE_MST/TITLE/0155000/155428.jpg?486290,발레벨보,이탈리아,피에몬테,"['브라케토', '말바시아', '기타 품종']",레드,테이블 와인,3.5,4,1,3,2,"피자, 샐러드, 치즈 와 잘 어울린다.",20000,NV,750,https://www.wine21.com/13_search/wine_view.html?Idx=155428,"꽃과 과일의 향기와 함께 약간의 무스크 향이 자연스러운 단맛과 어우러져 과실의 신선함을 느낄 수 있는 조화로운 스위트 레드 와인이다.

20,000원 (750㎖) 금양인터내셔날"
1804,"간치아, 프로세코",http://img.wine21.com/WINE_MST/TITLE/0155000/155426.jpg?383112,간치아,이탈리아,베네토,['프로세코'],스파클링,테이블 와인,11.5,2,3,3,1,"애피타이저, 리조또, 파스타, 치즈와 해산물 등 다양한 음식과 잘 어울린다.",34000,NV,750,https://www.wine21.com/13_search/wine_view.html?Idx=155426,"연한 그린 뉘앙스의 밝고 투명한 옐로우 컬러에 신선한 오렌지, 레몬 등의 과일과 고소한 구운 빵 등의 느낌이 좋은 하모니를 이룬다.

34,000원 (750㎖) 금양인터내셔날"
1805,"노블, 오 메독",http://img.wine21.com/WINE_MST/TITLE/0155000/155421.jpg?764935,메종 지네스테,프랑스,보르도,"['카베르네 소비뇽', '메를로']",레드,테이블 와인,12.5,1,4,3,3,"양고기, 소고기, 치즈와 잘 어울린다.",34000,2015,750,https://www.wine21.com/13_search/wine_view.html?Idx=155421,"잘 익은 블랙 커런트, 블랙 베리의 달콤한 향과 바이올렛 꽃향 등 다양한 향을 느낄 수 있다.

NOBLE 와인 시리즈는 프랑스 최고의 와인산지이자 한국인에게 가장 사랑받고 있는 보르도의 메독, 생떼밀리옹 아뻴라시옹(Apellation) 와인을 비롯해 보르도 AOC의 화이트와 레드, 총 4제품으로 구성되어 있다. 10여개 보르도 샤또의 장기독점 계약을 통해 포도재배에서부터 병입까지 퀄리티를 컨트롤, 최상의 품질을 자랑하는 와인이다.
34,000원 (750㎖) 금양인터내셔날"
1806,"탈레, 트레비아노 다브루쪼",,까잘 타울레로,이탈리아,아브루쪼,['트레비아노'],화이트,테이블 와인,13.5,1,3,3,3,"각종 해산물, 생선요리, 진한 치즈 등과 잘 어울린다.",100000,2011,750,https://www.wine21.com/13_search/wine_view.html?Idx=155302,"깊은 짚 노란색을 띠며 배, 아카시아의 꽃 향기, 발사믹 힌트를 느낄 수 있다. 날카로운 꽃 향기가 지속적인 맛을 내는 와인이다.
100,000원 (750㎖) 올빈와인"
1807,"탈레, 몬테풀치아노 다브루쪼 '세리 에디션 챔피온'",http://img.wine21.com/WINE_MST/TITLE/0155000/W0155301.jpg?480344,까잘 타울레로,이탈리아,아브루쪼,['몬테풀치아노'],레드,테이블 와인,14.5,1,3,4,3,"모든 그릴을 이용한 육류 요리, 차가운 육류 요리, 강한 치즈 등과 잘 어울린다.",100000,2010,750,https://www.wine21.com/13_search/wine_view.html?Idx=155301,"짙은 자주색을 띠며, 농축된 붉은 과일과 바닐라 후추향이 난다. 종이향, 농축미, 발란스가 잘 갖춰진 풀 바디 와인이다.
100,000원 (750㎖) 올빈와인"
1808,"타울레로, 몬테풀치아노 다브루쪼  ",http://img.wine21.com/WINE_MST/TITLE/0155000/0155300.jpg?872390,까잘 타울레로,이탈리아,아브루쪼,['몬테풀치아노'],레드,테이블 와인,13.5,1,3,3,3,"파스타, 고기스튜, 그릴 요리 등과 잘 어울린다.",38000,2016,750,https://www.wine21.com/13_search/wine_view.html?Idx=155300,"퍼플레드 컬러를 띠고, 레드 베리와 후추가 어울러지는 복합적인 향이 느껴진다. 깊고 조화로운 맛, 깔끔하고 후레쉬한 느낌의 타닌을 가진 와인이다.
38,000원 (750㎖) 올빈와인"
1809,"타울레로, 트레비아노 다브루쪼   ",,까잘 타울레로,이탈리아,아브루쪼,['트레비아노'],화이트,테이블 와인,12.5,1,4,2,1,"모든 생선요리, 치즈, 흰 색 고기 등과 잘 어울린다.",28000,2016,750,https://www.wine21.com/13_search/wine_view.html?Idx=155299,"녹색빛을 띤 연한 노란색을 가지며 섬세하고 신선한 과일향을 느낄 수 있다. 드라이하고 조화로운 감칠맛이 특징이 와인이다. 때와 장소에 관계없이 부담 없이 마실 수 있는 화이트 와인이다.
28,000원 (750㎖) 올빈와인"
1810,"폰테루톨리, 키안티 클라시코",,마쩨이,이탈리아,토스카나,"['산지오베제', '말바시아 네라', '콜로리노', '메를로']",레드,테이블 와인,13.5,1,3,4,3,"트러플(송로버섯)을 곁들인 양고기 또는 야생 멧돼지 고기와 같은 진한 풍미의 고기요리 짙은 소스의 파스타, 삶은 고기류, 볶은 야채, 편육, 냉족발 등과 잘 어울린다.",110000,2015,750,https://www.wine21.com/13_search/wine_view.html?Idx=155291,"110,000원 (750㎖) 하이트 진로"
1811,"캐빗, 산비질리오 모스카토 돌체",http://img.wine21.com/WINE_MST/TITLE/0155000/W0155284.jpg?607824,캐빗,이탈리아,트렌티노,['모스카토 지알로'],스파클링,테이블 와인,7.5,4,2,2,1,"다양한 디저트 및 패스트리 요리, 매운 음식 등과 잘 어울린다.",38000,NV,750,https://www.wine21.com/13_search/wine_view.html?Idx=155284,"옅은 황금색의 감미로운 스위트 스파클링 와인으로 특유의 꽃향기와 후추향이 느껴지며 싱그러움이 어울어진 부케향이 느껴진다. 산도와 당도의 밸런스가 좋으며 우아함을 함께 갖춘 와인이다.
38,000원 (750㎖) 올빈와인"
1812,"캐빗, 컬렉션 피노 누아",http://img.wine21.com/WINE_MST/TITLE/0155000/W0155283.jpg?631794,캐빗,이탈리아,롬바르디아,['피노 누아'],레드,테이블 와인,12.5,1,3,3,2,"양 닭고기 요리, 소시지, 참치, 각종 치즈, 견과류, 화이트 초콜릿 등과 잘 어울린다.",38000,2015,750,https://www.wine21.com/13_search/wine_view.html?Idx=155283,"벽돌색의 뉘앙스를 가진 루비색. 레드 베리와 체리향 그리고 잼향이 두드러지게 나타난다. 미디엄 바디의 드라이한 와인으로 우아함과 섬세함을 보여주는 와인이다. 침용 후 젖산발효를 거쳐 6개월간 오크통에서 숙성하였다.
38,000원 (750㎖) 올빈와인"
1813,"캐빗, 컬렉션 피노 그리지오",http://img.wine21.com/WINE_MST/TITLE/0155000/W0155282.jpg?086216,캐빗,이탈리아,트렌티노,['피노 그리지오'],화이트,테이블 와인,12,1,4,2,1,"굴, 조개, 생선, 달고기 요리, 견과류 등과 잘 어울린다.",28000,2015,750,https://www.wine21.com/13_search/wine_view.html?Idx=155282,"미국에서 가장 많이 팔리는 이탈리아 화이트 와인이다. 동, 서양을 가리지 않고 음식의 맛을 살려주는 최고의 조력자 역할을 하는 와인이다.

옅은 황금색을 띠며 옅은 꽃향기와 풍부한 과일 향의 싱그러움이 어우러진 부케를 가지고 있다. 신선하고 드라이한 맛으로 뛰어난 개성과 우아함을 갖춘 와인이다.
28,000원 (750㎖) 올빈와인"
1814,"패밀리아 디카스, 프렐루디오",http://img.wine21.com/WINE_MST/TITLE/0155000/W0155256.jpg?666395,에스타브레시미엔토 주아니코,우루과이,후아니코,"['따나', '카베르네 소비뇽', '카베르네 프랑', '메를로', '쁘띠 베르도', '마르셀란']",레드,테이블 와인,13.5,1,3,5,5,"각 종 육류 요리, 치즈 등과 잘 어울린다.",160000,2010,750,https://www.wine21.com/13_search/wine_view.html?Idx=155256,"제비꽃 톤의 밝은 자주색을 띠며 농익은 붉은 과일, 말린 무화과, 바닐라 향이 어우러지는 복합적인 향을 느낄 수 있다. 숲 속의 잘 익은 과일맛에 부드러운 타닌이 특징인 와인이다.
160,000원 (750㎖) 올빈와인"
